"date","Run","Interval","reqrate","rate","MB/sec","bytes/io","read%","resp","read_resp","write_resp","resp_max","resp_std","xfersize","threads","rdpct","rhpct","whpct","seekpct","lunsize","version","compratio","dedupratio","queue_depth","cpu_used","cpu_user","cpu_kernel","cpu_wait","cpu_idle"
"06:17:01.093","max4kwritecurverun","1","999977.0000","2151.0000","8.4023","4096","100.0000","141.0708","141.0708","0.0000","319.6160","53.9254","4096","512.0000","100.0000","0.0000","0.0000","80.0000","8191.0000","n/a","n/a","n/a","348.5964","n/a","n/a","n/a","n/a","n/a"
"06:17:02.024","max4kwritecurverun","2","999977.0000","2928.0000","11.4375","4096","100.0000","169.5854","169.5854","0.0000","388.9420","42.6548","4096","512.0000","100.0000","0.0000","0.0000","80.0000","8191.0000","n/a","n/a","n/a","497.9011","n/a","n/a","n/a","n/a","n/a"
"06:17:03.035","max4kwritecurverun","3","999977.0000","3064.0000","11.9688","4096","100.0000","169.9969","169.9969","0.0000","393.1050","34.3372","4096","512.0000","100.0000","0.0000","0.0000","80.0000","8191.0000","n/a","n/a","n/a","517.1950","n/a","n/a","n/a","n/a","n/a"
"06:17:04.016","max4kwritecurverun","4","999977.0000","2953.0000","11.5352","4096","100.0000","170.4134","170.4134","0.0000","326.0780","28.7733","4096","512.0000","100.0000","0.0000","0.0000","80.0000","8191.0000","n/a","n/a","n/a","503.3614","n/a","n/a","n/a","n/a","n/a"
"06:17:05.015","max4kwritecurverun","5","999977.0000","3029.0000","11.8320","4096","100.0000","167.9794","167.9794","0.0000","384.3740","26.6157","4096","512.0000","100.0000","0.0000","0.0000","80.0000","8191.0000","n/a","n/a","n/a","511.9181","n/a","n/a","n/a","n/a","n/a"
"06:17:06.015","max4kwritecurverun","6","999977.0000","3133.0000","12.2383","4096","100.0000","164.1409","164.1409","0.0000","353.5940","31.4391","4096","512.0000","100.0000","0.0000","0.0000","80.0000","8191.0000","n/a","n/a","n/a","512.3479","n/a","n/a","n/a","n/a","n/a"
"06:17:07.014","max4kwritecurverun","7","999977.0000","2999.0000","11.7148","4096","100.0000","169.9019","169.9019","0.0000","352.5170","28.3102","4096","512.0000","100.0000","0.0000","0.0000","80.0000","8191.0000","n/a","n/a","n/a","512.5928","n/a","n/a","n/a","n/a","n/a"
"06:17:08.014","max4kwritecurverun","8","999977.0000","2988.0000","11.6719","4096","100.0000","172.0919","172.0919","0.0000","421.9120","29.5115","4096","512.0000","100.0000","0.0000","0.0000","80.0000","8191.0000","n/a","n/a","n/a","512.1139","n/a","n/a","n/a","n/a","n/a"
"06:17:09.011","max4kwritecurverun","9","999977.0000","2961.0000","11.5664","4096","100.0000","171.9622","171.9622","0.0000","335.6470","28.5523","4096","512.0000","100.0000","0.0000","0.0000","80.0000","8191.0000","n/a","n/a","n/a","510.9146","n/a","n/a","n/a","n/a","n/a"
"06:17:10.001","max4kwritecurverun","10","999977.0000","2940.0000","11.4844","4096","100.0000","173.5199","173.5199","0.0000","356.9130","30.9831","4096","512.0000","100.0000","0.0000","0.0000","80.0000","8191.0000","n/a","n/a","n/a","511.4161","n/a","n/a","n/a","n/a","n/a"
"06:17:11.023","max4kwritecurverun","11","999977.0000","3082.0000","12.0391","4096","100.0000","168.9835","168.9835","0.0000","412.7230","28.7777","4096","512.0000","100.0000","0.0000","0.0000","80.0000","8191.0000","n/a","n/a","n/a","519.3047","n/a","n/a","n/a","n/a","n/a"
"06:17:12.008","max4kwritecurverun","12","999977.0000","2945.0000","11.5039","4096","100.0000","171.5442","171.5442","0.0000","321.8670","25.5833","4096","512.0000","100.0000","0.0000","0.0000","80.0000","8191.0000","n/a","n/a","n/a","504.6666","n/a","n/a","n/a","n/a","n/a"
"06:17:13.009","max4kwritecurverun","13","999977.0000","3004.0000","11.7344","4096","100.0000","170.6718","170.6718","0.0000","373.5620","30.0703","4096","512.0000","100.0000","0.0000","0.0000","80.0000","8191.0000","n/a","n/a","n/a","512.1834","n/a","n/a","n/a","n/a","n/a"
"06:17:14.012","max4kwritecurverun","14","999977.0000","3020.0000","11.7969","4096","100.0000","170.0454","170.0454","0.0000","449.5680","37.3250","4096","512.0000","100.0000","0.0000","0.0000","80.0000","8191.0000","n/a","n/a","n/a","511.9916","n/a","n/a","n/a","n/a","n/a"
"06:17:15.013","max4kwritecurverun","15","999977.0000","2987.0000","11.6680","4096","100.0000","170.7655","170.7655","0.0000","447.4010","36.4306","4096","512.0000","100.0000","0.0000","0.0000","80.0000","8191.0000","n/a","n/a","n/a","512.1086","n/a","n/a","n/a","n/a","n/a"
"06:17:16.010","max4kwritecurverun","16","999977.0000","3016.0000","11.7813","4096","100.0000","170.1459","170.1459","0.0000","380.7520","44.2027","4096","512.0000","100.0000","0.0000","0.0000","80.0000","8191.0000","n/a","n/a","n/a","512.3421","n/a","n/a","n/a","n/a","n/a"
"06:17:17.009","max4kwritecurverun","17","999977.0000","3060.0000","11.9531","4096","100.0000","167.6248","167.6248","0.0000","357.2670","34.7921","4096","512.0000","100.0000","0.0000","0.0000","80.0000","8191.0000","n/a","n/a","n/a","511.3666","n/a","n/a","n/a","n/a","n/a"
"06:17:18.009","max4kwritecurverun","18","999977.0000","2968.0000","11.5938","4096","100.0000","171.8618","171.8618","0.0000","402.6960","33.9323","4096","512.0000","100.0000","0.0000","0.0000","80.0000","8191.0000","n/a","n/a","n/a","512.0804","n/a","n/a","n/a","n/a","n/a"
"06:17:19.009","max4kwritecurverun","19","999977.0000","3012.0000","11.7656","4096","100.0000","170.1796","170.1796","0.0000","365.8390","29.9466","4096","512.0000","100.0000","0.0000","0.0000","80.0000","8191.0000","n/a","n/a","n/a","512.0804","n/a","n/a","n/a","n/a","n/a"
"06:17:20.011","max4kwritecurverun","20","999977.0000","3023.0000","11.8086","4096","100.0000","170.0378","170.0378","0.0000","370.6460","33.0772","4096","512.0000","100.0000","0.0000","0.0000","80.0000","8191.0000","n/a","n/a","n/a","512.9953","n/a","n/a","n/a","n/a","n/a"
