"date","Run","Interval","reqrate","rate","MB/sec","bytes/io","read%","resp","read_resp","write_resp","resp_max","resp_std","xfersize","threads","rdpct","rhpct","whpct","seekpct","lunsize","version","compratio","dedupratio","queue_depth","cpu_used","cpu_user","cpu_kernel","cpu_wait","cpu_idle"
"06:40:04.113","sqlrun","1","999977.0000","1890.0000","118.1250","65536","65.6085","14.9796","22.5593","0.5197","195.4510","18.6282","65536","32.0000","66.0000","0.0000","0.0000","100.0000","4095.0000","n/a","n/a","n/a","29.2893","n/a","n/a","n/a","n/a","n/a"
"06:40:05.030","sqlrun","2","999977.0000","2017.0000","126.0625","65536","65.7412","15.6905","23.4619","0.7775","215.8850","20.4897","65536","32.0000","66.0000","0.0000","0.0000","100.0000","4095.0000","n/a","n/a","n/a","31.2371","n/a","n/a","n/a","n/a","n/a"
"06:40:06.020","sqlrun","3","999977.0000","2072.0000","129.5000","65536","65.3475","15.1714","22.9025","0.5921","271.8940","19.8896","65536","32.0000","66.0000","0.0000","0.0000","100.0000","4095.0000","n/a","n/a","n/a","31.5544","n/a","n/a","n/a","n/a","n/a"
"06:40:07.016","sqlrun","4","999977.0000","2052.0000","128.2500","65536","67.1053","15.6214","23.0175","0.5333","208.2580","19.8315","65536","32.0000","66.0000","0.0000","0.0000","100.0000","4095.0000","n/a","n/a","n/a","31.9817","n/a","n/a","n/a","n/a","n/a"
"06:40:08.016","sqlrun","5","999977.0000","2121.0000","132.5625","65536","64.4507","15.0210","22.9669","0.6149","211.3220","18.7465","65536","32.0000","66.0000","0.0000","0.0000","100.0000","4095.0000","n/a","n/a","n/a","31.9591","n/a","n/a","n/a","n/a","n/a"
"06:40:09.015","sqlrun","6","999977.0000","1805.0000","112.8125","65536","65.7618","17.5879","26.4706","0.5267","224.5940","22.2678","65536","32.0000","66.0000","0.0000","0.0000","100.0000","4095.0000","n/a","n/a","n/a","31.9848","n/a","n/a","n/a","n/a","n/a"
"06:40:10.015","sqlrun","7","999977.0000","1501.0000","93.8125","65536","66.2891","21.4348","32.0679","0.5257","305.2670","29.9664","65536","32.0000","66.0000","0.0000","0.0000","100.0000","4095.0000","n/a","n/a","n/a","32.1034","n/a","n/a","n/a","n/a","n/a"
"06:40:11.012","sqlrun","8","999977.0000","1484.0000","92.7500","65536","66.7790","21.2631","31.5720","0.5405","229.3410","27.1412","65536","32.0000","66.0000","0.0000","0.0000","100.0000","4095.0000","n/a","n/a","n/a","31.8611","n/a","n/a","n/a","n/a","n/a"
"06:40:12.011","sqlrun","9","999977.0000","1455.0000","90.9375","65536","64.9485","22.2006","33.8903","0.5403","303.6790","30.4927","65536","32.0000","66.0000","0.0000","0.0000","100.0000","4095.0000","n/a","n/a","n/a","31.9899","n/a","n/a","n/a","n/a","n/a"
"06:40:13.013","sqlrun","10","999977.0000","1480.0000","92.5000","65536","65.8108","21.3675","32.2001","0.5157","308.0630","31.5711","65536","32.0000","66.0000","0.0000","0.0000","100.0000","4095.0000","n/a","n/a","n/a","31.9951","n/a","n/a","n/a","n/a","n/a"
