"date","Run","Interval","reqrate","rate","MB/sec","bytes/io","read%","resp","read_resp","write_resp","resp_max","resp_std","xfersize","threads","rdpct","rhpct","whpct","seekpct","lunsize","version","compratio","dedupratio","queue_depth","cpu_used","cpu_user","cpu_kernel","cpu_wait","cpu_idle"
"05:35:03.088","max4kcurverun","1","999977.0000","1666.0000","6.5078","4096","100.0000","223.8278","223.8278","0.0000","515.8020","99.9167","4096","512.0000","100.0000","0.0000","0.0000","80.0000","4095.0000","n/a","n/a","n/a","448.3601","n/a","n/a","n/a","n/a","n/a"
"05:35:04.023","max4kcurverun","2","999977.0000","1753.0000","6.8477","4096","100.0000","281.3699","281.3699","0.0000","574.5970","50.3700","4096","512.0000","100.0000","0.0000","0.0000","80.0000","4095.0000","n/a","n/a","n/a","496.2720","n/a","n/a","n/a","n/a","n/a"
"05:35:05.017","max4kcurverun","3","999977.0000","1852.0000","7.2344","4096","100.0000","279.2147","279.2147","0.0000","565.2730","51.3409","4096","512.0000","100.0000","0.0000","0.0000","80.0000","4095.0000","n/a","n/a","n/a","508.5074","n/a","n/a","n/a","n/a","n/a"
"05:35:06.013","max4kcurverun","4","999977.0000","1753.0000","6.8477","4096","100.0000","285.5454","285.5454","0.0000","554.5360","61.8125","4096","512.0000","100.0000","0.0000","0.0000","80.0000","4095.0000","n/a","n/a","n/a","512.2346","n/a","n/a","n/a","n/a","n/a"
"05:35:07.016","max4kcurverun","5","999977.0000","1773.0000","6.9258","4096","100.0000","293.4746","293.4746","0.0000","710.5590","66.0115","4096","512.0000","100.0000","0.0000","0.0000","80.0000","4095.0000","n/a","n/a","n/a","511.2667","n/a","n/a","n/a","n/a","n/a"
"05:35:08.013","max4kcurverun","6","999977.0000","1826.0000","7.1328","4096","100.0000","279.2627","279.2627","0.0000","644.6050","76.6029","4096","512.0000","100.0000","0.0000","0.0000","80.0000","4095.0000","n/a","n/a","n/a","512.9465","n/a","n/a","n/a","n/a","n/a"
"05:35:09.015","max4kcurverun","7","999977.0000","1737.0000","6.7852","4096","100.0000","294.4556","294.4556","0.0000","566.9540","76.2051","4096","512.0000","100.0000","0.0000","0.0000","80.0000","4095.0000","n/a","n/a","n/a","512.7462","n/a","n/a","n/a","n/a","n/a"
"05:35:10.015","max4kcurverun","8","999977.0000","1792.0000","7.0000","4096","100.0000","285.0103","285.0103","0.0000","733.1180","52.0274","4096","512.0000","100.0000","0.0000","0.0000","80.0000","4095.0000","n/a","n/a","n/a","511.2565","n/a","n/a","n/a","n/a","n/a"
"05:35:11.019","max4kcurverun","9","999977.0000","1832.0000","7.1563","4096","100.0000","278.5818","278.5818","0.0000","532.0770","66.4003","4096","512.0000","100.0000","0.0000","0.0000","80.0000","4095.0000","n/a","n/a","n/a","511.4286","n/a","n/a","n/a","n/a","n/a"
"05:35:12.019","max4kcurverun","10","999977.0000","1813.0000","7.0820","4096","100.0000","284.1252","284.1252","0.0000","543.0980","55.0167","4096","512.0000","100.0000","0.0000","0.0000","80.0000","4095.0000","n/a","n/a","n/a","512.2078","n/a","n/a","n/a","n/a","n/a"
"05:35:13.000","max4kcurverun","11","999977.0000","1772.0000","6.9219","4096","100.0000","287.2835","287.2835","0.0000","683.2220","40.8502","4096","512.0000","100.0000","0.0000","0.0000","80.0000","4095.0000","n/a","n/a","n/a","511.2535","n/a","n/a","n/a","n/a","n/a"
"05:35:14.012","max4kcurverun","12","999977.0000","1803.0000","7.0430","4096","100.0000","285.2049","285.2049","0.0000","587.7470","46.2504","4096","512.0000","100.0000","0.0000","0.0000","80.0000","4095.0000","n/a","n/a","n/a","513.2201","n/a","n/a","n/a","n/a","n/a"
"05:35:15.009","max4kcurverun","13","999977.0000","1772.0000","6.9219","4096","100.0000","286.5204","286.5204","0.0000","612.4990","55.1387","4096","512.0000","100.0000","0.0000","0.0000","80.0000","4095.0000","n/a","n/a","n/a","510.8861","n/a","n/a","n/a","n/a","n/a"
"05:35:16.011","max4kcurverun","14","999977.0000","1842.0000","7.1953","4096","100.0000","280.0229","280.0229","0.0000","548.1100","53.7803","4096","512.0000","100.0000","0.0000","0.0000","80.0000","4095.0000","n/a","n/a","n/a","512.1644","n/a","n/a","n/a","n/a","n/a"
"05:35:17.012","max4kcurverun","15","999977.0000","1777.0000","6.9414","4096","100.0000","286.4385","286.4385","0.0000","590.2650","44.4317","4096","512.0000","100.0000","0.0000","0.0000","80.0000","4095.0000","n/a","n/a","n/a","512.0291","n/a","n/a","n/a","n/a","n/a"
"05:35:18.012","max4kcurverun","16","999977.0000","1801.0000","7.0352","4096","100.0000","286.3966","286.3966","0.0000","695.9200","60.5309","4096","512.0000","100.0000","0.0000","0.0000","80.0000","4095.0000","n/a","n/a","n/a","512.4548","n/a","n/a","n/a","n/a","n/a"
