"date","Run","Interval","reqrate","rate","MB/sec","bytes/io","read%","resp","read_resp","write_resp","resp_max","resp_std","xfersize","threads","rdpct","rhpct","whpct","seekpct","lunsize","version","compratio","dedupratio","queue_depth","cpu_used","cpu_user","cpu_kernel","cpu_wait","cpu_idle"
"00:34:34.092","lblkseqwriterun","1","999977.0000","737.0000","368.5000","524288","0.0000","23.9112","0.0000","23.9112","179.5920","26.7637","524288","32.0000","0.0000","0.0000","0.0000","0.0000","8191.0000","n/a","n/a","n/a","18.0352","n/a","n/a","n/a","n/a","n/a"
"00:34:35.021","lblkseqwriterun","2","999977.0000","2957.0000","1478.5000","524288","0.0000","10.5915","0.0000","10.5915","41.3800","3.6333","524288","32.0000","0.0000","0.0000","0.0000","0.0000","8191.0000","n/a","n/a","n/a","31.0448","n/a","n/a","n/a","n/a","n/a"
"00:34:36.019","lblkseqwriterun","3","999977.0000","3057.0000","1528.5000","524288","0.0000","10.3543","0.0000","10.3543","21.7390","1.0074","524288","32.0000","0.0000","0.0000","0.0000","0.0000","8191.0000","n/a","n/a","n/a","31.6797","n/a","n/a","n/a","n/a","n/a"
"00:34:37.013","lblkseqwriterun","4","999977.0000","3099.0000","1549.5000","524288","0.0000","10.2819","0.0000","10.2819","15.7830","0.6481","524288","32.0000","0.0000","0.0000","0.0000","0.0000","8191.0000","n/a","n/a","n/a","31.8956","n/a","n/a","n/a","n/a","n/a"
"00:34:38.017","lblkseqwriterun","5","999977.0000","3069.0000","1534.5000","524288","0.0000","10.4010","0.0000","10.4010","33.0950","1.7180","524288","32.0000","0.0000","0.0000","0.0000","0.0000","8191.0000","n/a","n/a","n/a","31.8755","n/a","n/a","n/a","n/a","n/a"
"00:34:39.018","lblkseqwriterun","6","999977.0000","3102.0000","1551.0000","524288","0.0000","10.2800","0.0000","10.2800","16.7070","0.6522","524288","32.0000","0.0000","0.0000","0.0000","0.0000","8191.0000","n/a","n/a","n/a","31.8998","n/a","n/a","n/a","n/a","n/a"
"00:34:40.014","lblkseqwriterun","7","999977.0000","3081.0000","1540.5000","524288","0.0000","10.3564","0.0000","10.3564","27.9420","1.1842","524288","32.0000","0.0000","0.0000","0.0000","0.0000","8191.0000","n/a","n/a","n/a","31.9152","n/a","n/a","n/a","n/a","n/a"
"00:34:41.015","lblkseqwriterun","8","999977.0000","3097.0000","1548.5000","524288","0.0000","10.2847","0.0000","10.2847","14.8530","0.5693","524288","32.0000","0.0000","0.0000","0.0000","0.0000","8191.0000","n/a","n/a","n/a","31.8559","n/a","n/a","n/a","n/a","n/a"
"00:34:42.012","lblkseqwriterun","9","999977.0000","3101.0000","1550.5000","524288","0.0000","10.2864","0.0000","10.2864","17.2900","0.6636","524288","32.0000","0.0000","0.0000","0.0000","0.0000","8191.0000","n/a","n/a","n/a","31.9001","n/a","n/a","n/a","n/a","n/a"
"00:34:43.013","lblkseqwriterun","10","999977.0000","3035.0000","1517.5000","524288","0.0000","10.5139","0.0000","10.5139","38.8790","2.4686","524288","32.0000","0.0000","0.0000","0.0000","0.0000","8191.0000","n/a","n/a","n/a","31.9202","n/a","n/a","n/a","n/a","n/a"
"00:34:44.011","lblkseqwriterun","11","999977.0000","3091.0000","1545.5000","524288","0.0000","10.3177","0.0000","10.3177","22.4000","0.8106","524288","32.0000","0.0000","0.0000","0.0000","0.0000","8191.0000","n/a","n/a","n/a","31.9050","n/a","n/a","n/a","n/a","n/a"
"00:34:45.013","lblkseqwriterun","12","999977.0000","3106.0000","1553.0000","524288","0.0000","10.2841","0.0000","10.2841","16.1210","0.5120","524288","32.0000","0.0000","0.0000","0.0000","0.0000","8191.0000","n/a","n/a","n/a","31.8672","n/a","n/a","n/a","n/a","n/a"
"00:34:46.018","lblkseqwriterun","13","999977.0000","376.0000","188.0000","524288","0.0000","24.8707","0.0000","24.8707","776.4230","104.2453","524288","32.0000","0.0000","0.0000","0.0000","0.0000","8191.0000","n/a","n/a","n/a","31.9953","n/a","n/a","n/a","n/a","n/a"
"00:34:47.010","lblkseqwriterun","14","999977.0000","108.0000","54.0000","524288","0.0000","133.6405","0.0000","133.6405","1729.2520","351.3881","524288","32.0000","0.0000","0.0000","0.0000","0.0000","8191.0000","n/a","n/a","n/a","31.9978","n/a","n/a","n/a","n/a","n/a"
"00:34:48.010","lblkseqwriterun","15","999977.0000","727.0000","363.5000","524288","0.0000","27.9831","0.0000","27.9831","2861.1340","253.2839","524288","32.0000","0.0000","0.0000","0.0000","0.0000","8191.0000","n/a","n/a","n/a","31.9783","n/a","n/a","n/a","n/a","n/a"
"00:34:49.010","lblkseqwriterun","16","999977.0000","1160.0000","580.0000","524288","0.0000","7.1112","0.0000","7.1112","2959.4430","95.7895","524288","32.0000","0.0000","0.0000","0.0000","0.0000","8191.0000","n/a","n/a","n/a","31.9753","n/a","n/a","n/a","n/a","n/a"
"00:34:50.025","lblkseqwriterun","17","999977.0000","1964.0000","982.0000","524288","0.0000","12.0954","0.0000","12.0954","4592.2890","195.4357","524288","32.0000","0.0000","0.0000","0.0000","0.0000","8191.0000","n/a","n/a","n/a","31.9446","n/a","n/a","n/a","n/a","n/a"
"00:34:51.000","lblkseqwriterun","18","999977.0000","1501.0000","750.5000","524288","0.0000","18.7528","0.0000","18.7528","5067.3900","267.5029","524288","32.0000","0.0000","0.0000","0.0000","0.0000","8191.0000","n/a","n/a","n/a","31.9424","n/a","n/a","n/a","n/a","n/a"
"00:34:52.008","lblkseqwriterun","19","999977.0000","1332.0000","666.0000","524288","0.0000","15.0308","0.0000","15.0308","5569.6450","227.0917","524288","32.0000","0.0000","0.0000","0.0000","0.0000","8191.0000","n/a","n/a","n/a","32.0005","n/a","n/a","n/a","n/a","n/a"
"00:34:53.009","lblkseqwriterun","20","999977.0000","1693.0000","846.5000","524288","0.0000","22.3938","0.0000","22.3938","6832.6430","326.2456","524288","32.0000","0.0000","0.0000","0.0000","0.0000","8191.0000","n/a","n/a","n/a","32.0259","n/a","n/a","n/a","n/a","n/a"
"00:34:54.012","lblkseqwriterun","21","999977.0000","1301.0000","650.5000","524288","0.0000","53.0863","0.0000","53.0863","7304.7700","570.4198","524288","32.0000","0.0000","0.0000","0.0000","0.0000","8191.0000","n/a","n/a","n/a","31.9077","n/a","n/a","n/a","n/a","n/a"
"00:34:55.000","lblkseqwriterun","22","999977.0000","1063.0000","531.5000","524288","0.0000","33.3405","0.0000","33.3405","6286.8250","378.1546","524288","32.0000","0.0000","0.0000","0.0000","0.0000","8191.0000","n/a","n/a","n/a","31.9665","n/a","n/a","n/a","n/a","n/a"
"00:34:56.000","lblkseqwriterun","23","999977.0000","1462.0000","731.0000","524288","0.0000","19.7943","0.0000","19.7943","5090.0080","262.9648","524288","32.0000","0.0000","0.0000","0.0000","0.0000","8191.0000","n/a","n/a","n/a","31.9773","n/a","n/a","n/a","n/a","n/a"
"00:34:57.018","lblkseqwriterun","24","999977.0000","1369.0000","684.5000","524288","0.0000","12.8902","0.0000","12.8902","4396.3220","200.4653","524288","32.0000","0.0000","0.0000","0.0000","0.0000","8191.0000","n/a","n/a","n/a","32.0922","n/a","n/a","n/a","n/a","n/a"
"00:34:58.007","lblkseqwriterun","25","999977.0000","1348.0000","674.0000","524288","0.0000","30.6294","0.0000","30.6294","4726.8830","348.4885","524288","32.0000","0.0000","0.0000","0.0000","0.0000","8191.0000","n/a","n/a","n/a","31.8535","n/a","n/a","n/a","n/a","n/a"
"00:34:59.000","lblkseqwriterun","26","999977.0000","1143.0000","571.5000","524288","0.0000","30.7538","0.0000","30.7538","5622.2260","343.7617","524288","32.0000","0.0000","0.0000","0.0000","0.0000","8191.0000","n/a","n/a","n/a","31.9786","n/a","n/a","n/a","n/a","n/a"
