"date","Run","Interval","reqrate","rate","MB/sec","bytes/io","read%","resp","read_resp","write_resp","resp_max","resp_std","xfersize","threads","rdpct","rhpct","whpct","seekpct","lunsize","version","compratio","dedupratio","queue_depth","cpu_used","cpu_user","cpu_kernel","cpu_wait","cpu_idle"
"14:40:57.076","max4kcurverun","1","999977.0000","621.0000","2.4258","4096","100.0000","278.1276","278.1276","0.0000","564.9440","145.8682","4096","512.0000","100.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","293.4855","n/a","n/a","n/a","n/a","n/a"
"14:40:58.024","max4kcurverun","2","999977.0000","1079.0000","4.2148","4096","100.0000","457.5182","457.5182","0.0000","874.0640","86.4149","4096","512.0000","100.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","498.3168","n/a","n/a","n/a","n/a","n/a"
"14:40:59.017","max4kcurverun","3","999977.0000","1090.0000","4.2578","4096","100.0000","466.4514","466.4514","0.0000","1035.7450","96.5303","4096","512.0000","100.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","506.8935","n/a","n/a","n/a","n/a","n/a"
"14:41:00.013","max4kcurverun","4","999977.0000","1115.0000","4.3555","4096","100.0000","460.6473","460.6473","0.0000","924.0530","107.5276","4096","512.0000","100.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","511.9070","n/a","n/a","n/a","n/a","n/a"
"14:41:01.018","max4kcurverun","5","999977.0000","1128.0000","4.4063","4096","100.0000","452.6113","452.6113","0.0000","929.9040","118.0104","4096","512.0000","100.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","511.9956","n/a","n/a","n/a","n/a","n/a"
"14:41:02.012","max4kcurverun","6","999977.0000","1133.0000","4.4258","4096","100.0000","449.6207","449.6207","0.0000","1074.8270","130.8979","4096","512.0000","100.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","512.3871","n/a","n/a","n/a","n/a","n/a"
"14:41:03.012","max4kcurverun","7","999977.0000","1099.0000","4.2930","4096","100.0000","463.1459","463.1459","0.0000","858.6680","123.9937","4096","512.0000","100.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","511.8670","n/a","n/a","n/a","n/a","n/a"
"14:41:04.012","max4kcurverun","8","999977.0000","1076.0000","4.2031","4096","100.0000","478.2742","478.2742","0.0000","1071.8560","112.5832","4096","512.0000","100.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","511.6144","n/a","n/a","n/a","n/a","n/a"
"14:41:05.015","max4kcurverun","9","999977.0000","1092.0000","4.2656","4096","100.0000","467.3638","467.3638","0.0000","1021.6730","127.5204","4096","512.0000","100.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","512.1847","n/a","n/a","n/a","n/a","n/a"
"14:41:06.013","max4kcurverun","10","999977.0000","1076.0000","4.2031","4096","100.0000","461.5447","461.5447","0.0000","900.9540","155.1747","4096","512.0000","100.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","512.1761","n/a","n/a","n/a","n/a","n/a"
"14:41:07.011","max4kcurverun","11","999977.0000","1126.0000","4.3984","4096","100.0000","462.7198","462.7198","0.0000","964.9360","166.2776","4096","512.0000","100.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","512.4807","n/a","n/a","n/a","n/a","n/a"
"14:41:08.016","max4kcurverun","12","999977.0000","1089.0000","4.2539","4096","100.0000","470.0450","470.0450","0.0000","968.2400","149.3657","4096","512.0000","100.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","511.0177","n/a","n/a","n/a","n/a","n/a"
"14:41:09.009","max4kcurverun","13","999977.0000","1101.0000","4.3008","4096","100.0000","474.6873","474.6873","0.0000","966.0470","125.8990","4096","512.0000","100.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","512.3569","n/a","n/a","n/a","n/a","n/a"
"14:41:10.013","max4kcurverun","14","999977.0000","1126.0000","4.3984","4096","100.0000","458.3185","458.3185","0.0000","937.2450","113.3618","4096","512.0000","100.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","511.6392","n/a","n/a","n/a","n/a","n/a"
"14:41:11.010","max4kcurverun","15","999977.0000","1100.0000","4.2969","4096","100.0000","455.9130","455.9130","0.0000","1004.4130","122.6049","4096","512.0000","100.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","512.0460","n/a","n/a","n/a","n/a","n/a"
"14:41:12.011","max4kcurverun","16","999977.0000","1085.0000","4.2383","4096","100.0000","472.0474","472.0474","0.0000","881.9560","107.3299","4096","512.0000","100.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","512.3902","n/a","n/a","n/a","n/a","n/a"
"14:41:13.012","max4kcurverun","17","999977.0000","1105.0000","4.3164","4096","100.0000","464.3968","464.3968","0.0000","1019.8010","120.7786","4096","512.0000","100.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","511.2881","n/a","n/a","n/a","n/a","n/a"
"14:41:14.011","max4kcurverun","18","999977.0000","1098.0000","4.2891","4096","100.0000","472.1247","472.1247","0.0000","969.7130","107.8103","4096","512.0000","100.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","512.1480","n/a","n/a","n/a","n/a","n/a"
"14:41:15.009","max4kcurverun","19","999977.0000","1086.0000","4.2422","4096","100.0000","469.7622","469.7622","0.0000","889.8530","80.9252","4096","512.0000","100.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","512.0030","n/a","n/a","n/a","n/a","n/a"
"14:41:16.009","max4kcurverun","20","999977.0000","1069.0000","4.1758","4096","100.0000","479.3922","479.3922","0.0000","899.5320","76.5467","4096","512.0000","100.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","512.2453","n/a","n/a","n/a","n/a","n/a"
"14:41:17.014","max4kcurverun","21","999977.0000","1091.0000","4.2617","4096","100.0000","468.2347","468.2347","0.0000","919.5210","83.1142","4096","512.0000","100.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","511.9676","n/a","n/a","n/a","n/a","n/a"
"14:41:18.020","max4kcurverun","22","999977.0000","1125.0000","4.3945","4096","100.0000","461.0146","461.0146","0.0000","997.4290","75.5654","4096","512.0000","100.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","512.1259","n/a","n/a","n/a","n/a","n/a"
"14:41:19.011","max4kcurverun","23","999977.0000","1109.0000","4.3320","4096","100.0000","449.6863","449.6863","0.0000","976.4060","116.1095","4096","512.0000","100.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","511.6777","n/a","n/a","n/a","n/a","n/a"
