"date","Run","Interval","reqrate","rate","MB/sec","bytes/io","read%","resp","read_resp","write_resp","resp_max","resp_std","xfersize","threads","rdpct","rhpct","whpct","seekpct","lunsize","version","compratio","dedupratio","queue_depth","cpu_used","cpu_user","cpu_kernel","cpu_wait","cpu_idle"
"16:12:19.112","webcurverun","1","999977.0000","480.0000","3.7500","8192","95.6250","32.1967","33.6291","0.8897","208.2960","30.1683","8192","32.0000","95.0000","0.0000","0.0000","75.0000","2147.0000","n/a","n/a","n/a","16.6969","n/a","n/a","n/a","n/a","n/a"
"16:12:20.022","webcurverun","2","999977.0000","882.0000","6.8906","8192","95.0113","34.8818","36.6085","1.9973","300.1080","36.8374","8192","32.0000","95.0000","0.0000","0.0000","75.0000","2147.0000","n/a","n/a","n/a","30.5445","n/a","n/a","n/a","n/a","n/a"
"16:12:21.033","webcurverun","3","999977.0000","926.0000","7.2344","8192","94.6004","34.4633","36.2980","2.3209","338.2180","40.1446","8192","32.0000","95.0000","0.0000","0.0000","75.0000","2147.0000","n/a","n/a","n/a","32.3619","n/a","n/a","n/a","n/a","n/a"
"16:12:22.021","webcurverun","4","999977.0000","920.0000","7.1875","8192","94.3478","35.0370","37.0415","1.5786","224.2080","35.1184","8192","32.0000","95.0000","0.0000","0.0000","75.0000","2147.0000","n/a","n/a","n/a","31.6407","n/a","n/a","n/a","n/a","n/a"
"16:12:23.022","webcurverun","5","999977.0000","897.0000","7.0078","8192","95.4292","34.9911","36.6496","0.3655","264.2770","35.7089","8192","32.0000","95.0000","0.0000","0.0000","75.0000","2147.0000","n/a","n/a","n/a","31.8790","n/a","n/a","n/a","n/a","n/a"
"16:12:24.011","webcurverun","6","999977.0000","935.0000","7.3047","8192","96.0428","34.6609","35.9373","3.6846","322.1880","35.4803","8192","32.0000","95.0000","0.0000","0.0000","75.0000","2147.0000","n/a","n/a","n/a","31.9343","n/a","n/a","n/a","n/a","n/a"
"16:12:25.016","webcurverun","7","999977.0000","863.0000","6.7422","8192","95.2491","37.0743","38.8939","0.5939","322.5040","40.4972","8192","32.0000","95.0000","0.0000","0.0000","75.0000","2147.0000","n/a","n/a","n/a","32.0458","n/a","n/a","n/a","n/a","n/a"
"16:12:26.016","webcurverun","8","999977.0000","894.0000","6.9844","8192","95.0783","35.5855","37.3857","0.8101","256.6310","33.8383","8192","32.0000","95.0000","0.0000","0.0000","75.0000","2147.0000","n/a","n/a","n/a","32.0705","n/a","n/a","n/a","n/a","n/a"
"16:12:27.010","webcurverun","9","999977.0000","818.0000","6.3906","8192","94.0098","37.7035","40.0826","0.3664","354.8890","38.9305","8192","32.0000","95.0000","0.0000","0.0000","75.0000","2147.0000","n/a","n/a","n/a","31.8460","n/a","n/a","n/a","n/a","n/a"
"16:12:28.017","webcurverun","10","999977.0000","878.0000","6.8594","8192","95.3303","37.6348","39.4471","0.6370","530.3010","45.5850","8192","32.0000","95.0000","0.0000","0.0000","75.0000","2147.0000","n/a","n/a","n/a","31.9966","n/a","n/a","n/a","n/a","n/a"
"16:12:29.009","webcurverun","11","999977.0000","873.0000","6.8203","8192","95.8763","36.8252","38.3489","1.3988","450.2950","45.1564","8192","32.0000","95.0000","0.0000","0.0000","75.0000","2147.0000","n/a","n/a","n/a","31.9583","n/a","n/a","n/a","n/a","n/a"
