"date","Run","Interval","reqrate","rate","MB/sec","bytes/io","read%","resp","read_resp","write_resp","resp_max","resp_std","xfersize","threads","rdpct","rhpct","whpct","seekpct","lunsize","version","compratio","dedupratio","queue_depth","cpu_used","cpu_user","cpu_kernel","cpu_wait","cpu_idle"
"08:29:04.167","exchcurverun","1","999977.0000","3047.0000","23.8047","8192","53.4952","8.9038","16.3419","0.3476","100.7440","11.8408","8192","32.0000","55.0000","0.0000","0.0000","80.0000","6143.0000","n/a","n/a","n/a","27.6327","n/a","n/a","n/a","n/a","n/a"
"08:29:05.056","exchcurverun","2","999977.0000","3422.0000","26.7344","8192","53.0099","9.4987","17.0870","0.9383","112.6510","12.6310","8192","32.0000","55.0000","0.0000","0.0000","80.0000","6143.0000","n/a","n/a","n/a","32.6128","n/a","n/a","n/a","n/a","n/a"
"08:29:06.022","exchcurverun","3","999977.0000","3294.0000","25.7344","8192","54.2805","9.2086","16.6647","0.3562","136.8610","12.2394","8192","32.0000","55.0000","0.0000","0.0000","80.0000","6143.0000","n/a","n/a","n/a","30.2270","n/a","n/a","n/a","n/a","n/a"
"08:29:07.022","exchcurverun","4","999977.0000","3302.0000","25.7969","8192","56.1478","9.6467","16.9228","0.3305","119.1510","12.7309","8192","32.0000","55.0000","0.0000","0.0000","80.0000","6143.0000","n/a","n/a","n/a","31.8792","n/a","n/a","n/a","n/a","n/a"
"08:29:08.013","exchcurverun","5","999977.0000","3417.0000","26.6953","8192","54.5215","9.3976","16.8543","0.4582","116.9380","12.2456","8192","32.0000","55.0000","0.0000","0.0000","80.0000","6143.0000","n/a","n/a","n/a","31.9641","n/a","n/a","n/a","n/a","n/a"
"08:29:09.011","exchcurverun","6","999977.0000","2739.0000","21.3984","8192","56.8091","11.5472","20.0248","0.3965","177.7660","17.0266","8192","32.0000","55.0000","0.0000","0.0000","80.0000","6143.0000","n/a","n/a","n/a","31.9889","n/a","n/a","n/a","n/a","n/a"
"08:29:10.015","exchcurverun","7","999977.0000","2496.0000","19.5000","8192","54.6474","12.8253","23.0467","0.5091","221.9760","20.1169","8192","32.0000","55.0000","0.0000","0.0000","80.0000","6143.0000","n/a","n/a","n/a","32.0867","n/a","n/a","n/a","n/a","n/a"
"08:29:11.010","exchcurverun","8","999977.0000","2440.0000","19.0625","8192","53.0738","13.1479","24.4531","0.3618","187.8180","19.9835","8192","32.0000","55.0000","0.0000","0.0000","80.0000","6143.0000","n/a","n/a","n/a","31.8422","n/a","n/a","n/a","n/a","n/a"
"08:29:12.011","exchcurverun","9","999977.0000","2371.0000","18.5234","8192","54.4496","13.3839","24.2031","0.4510","169.0240","20.1335","8192","32.0000","55.0000","0.0000","0.0000","80.0000","6143.0000","n/a","n/a","n/a","31.9867","n/a","n/a","n/a","n/a","n/a"
"08:29:13.015","exchcurverun","10","999977.0000","2371.0000","18.5234","8192","54.5761","13.4443","24.3141","0.3843","215.6910","20.3248","8192","32.0000","55.0000","0.0000","0.0000","80.0000","6143.0000","n/a","n/a","n/a","32.0097","n/a","n/a","n/a","n/a","n/a"
