"date","Run","Interval","reqrate","rate","MB/sec","bytes/io","read%","resp","read_resp","write_resp","resp_max","resp_std","xfersize","threads","rdpct","rhpct","whpct","seekpct","lunsize","version","compratio","dedupratio","queue_depth","cpu_used","cpu_user","cpu_kernel","cpu_wait","cpu_idle"
"14:00:19.082","exchcurverun","1","999977.0000","1126.0000","8.7969","8192","52.6643","18.3508","34.5716","0.3040","202.5750","28.6448","8192","32.0000","55.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","22.4337","n/a","n/a","n/a","n/a","n/a"
"14:00:20.023","exchcurverun","2","999977.0000","1576.0000","12.3125","8192","53.6802","20.1568","37.1476","0.4660","285.9410","32.6335","8192","32.0000","55.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","31.2420","n/a","n/a","n/a","n/a","n/a"
"14:00:21.017","exchcurverun","3","999977.0000","1661.0000","12.9766","8192","52.3179","19.3987","36.6414","0.4795","444.7860","33.6209","8192","32.0000","55.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","31.7125","n/a","n/a","n/a","n/a","n/a"
"14:00:22.016","exchcurverun","4","999977.0000","1564.0000","12.2188","8192","53.8363","20.2718","37.0979","0.6492","299.2520","33.1383","8192","32.0000","55.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","31.9934","n/a","n/a","n/a","n/a","n/a"
"14:00:23.012","exchcurverun","5","999977.0000","1556.0000","12.1563","8192","54.8201","20.5000","36.9852","0.4973","210.5780","31.9056","8192","32.0000","55.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","31.9797","n/a","n/a","n/a","n/a","n/a"
"14:00:24.013","exchcurverun","6","999977.0000","1419.0000","11.0859","8192","53.0655","22.4165","41.9058","0.3814","416.3870","40.0806","8192","32.0000","55.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","31.9907","n/a","n/a","n/a","n/a","n/a"
"14:00:25.015","exchcurverun","7","999977.0000","1152.0000","9.0000","8192","55.2083","27.4089","48.8782","0.9466","398.8810","48.1044","8192","32.0000","55.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","32.0060","n/a","n/a","n/a","n/a","n/a"
"14:00:26.015","exchcurverun","8","999977.0000","1168.0000","9.1250","8192","55.7363","27.4339","48.9894","0.2915","440.9270","46.4693","8192","32.0000","55.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","32.0382","n/a","n/a","n/a","n/a","n/a"
"14:00:27.011","exchcurverun","9","999977.0000","1065.0000","8.3203","8192","56.8075","28.9194","50.5489","0.4718","447.9710","45.3907","8192","32.0000","55.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","31.9034","n/a","n/a","n/a","n/a","n/a"
"14:00:28.013","exchcurverun","10","999977.0000","1066.0000","8.3281","8192","54.7842","31.2685","55.7784","1.5718","450.2200","51.0689","8192","32.0000","55.0000","0.0000","0.0000","80.0000","2147.0000","n/a","n/a","n/a","32.0191","n/a","n/a","n/a","n/a","n/a"
