"date","Run","Interval","reqrate","rate","MB/sec","bytes/io","read%","resp","read_resp","write_resp","resp_max","resp_std","xfersize","threads","rdpct","rhpct","whpct","seekpct","lunsize","version","compratio","dedupratio","queue_depth","cpu_used","cpu_user","cpu_kernel","cpu_wait","cpu_idle"
"04:13:44.092","lblkseqreadrun","1","999977.0000","545.0000","272.5000","524288","100.0000","45.4865","45.4865","0.0000","366.4200","38.4520","524288","32.0000","100.0000","0.0000","0.0000","0.0000","4095.0000","n/a","n/a","n/a","25.8379","n/a","n/a","n/a","n/a","n/a"
"04:13:45.023","lblkseqreadrun","2","999977.0000","692.0000","346.0000","524288","100.0000","44.1279","44.1279","0.0000","176.0180","28.1477","524288","32.0000","100.0000","0.0000","0.0000","0.0000","4095.0000","n/a","n/a","n/a","31.2231","n/a","n/a","n/a","n/a","n/a"
"04:13:46.020","lblkseqreadrun","3","999977.0000","745.0000","372.5000","524288","100.0000","43.5421","43.5421","0.0000","555.7920","32.6310","524288","32.0000","100.0000","0.0000","0.0000","0.0000","4095.0000","n/a","n/a","n/a","31.8079","n/a","n/a","n/a","n/a","n/a"
"04:13:47.011","lblkseqreadrun","4","999977.0000","671.0000","335.5000","524288","100.0000","47.2883","47.2883","0.0000","326.2910","39.3066","524288","32.0000","100.0000","0.0000","0.0000","0.0000","4095.0000","n/a","n/a","n/a","31.9856","n/a","n/a","n/a","n/a","n/a"
"04:13:48.015","lblkseqreadrun","5","999977.0000","797.0000","398.5000","524288","100.0000","41.1102","41.1102","0.0000","197.2520","29.0975","524288","32.0000","100.0000","0.0000","0.0000","0.0000","4095.0000","n/a","n/a","n/a","31.9848","n/a","n/a","n/a","n/a","n/a"
"04:13:49.016","lblkseqreadrun","6","999977.0000","745.0000","372.5000","524288","100.0000","42.3458","42.3458","0.0000","216.8430","25.8141","524288","32.0000","100.0000","0.0000","0.0000","0.0000","4095.0000","n/a","n/a","n/a","31.9780","n/a","n/a","n/a","n/a","n/a"
"04:13:50.012","lblkseqreadrun","7","999977.0000","738.0000","369.0000","524288","100.0000","43.6792","43.6792","0.0000","223.5790","30.8786","524288","32.0000","100.0000","0.0000","0.0000","0.0000","4095.0000","n/a","n/a","n/a","32.0331","n/a","n/a","n/a","n/a","n/a"
"04:13:51.016","lblkseqreadrun","8","999977.0000","662.0000","331.0000","524288","100.0000","48.2301","48.2301","0.0000","458.7630","33.1903","524288","32.0000","100.0000","0.0000","0.0000","0.0000","4095.0000","n/a","n/a","n/a","31.9816","n/a","n/a","n/a","n/a","n/a"
"04:13:52.014","lblkseqreadrun","9","999977.0000","837.0000","418.5000","524288","100.0000","38.0366","38.0366","0.0000","172.1580","25.3163","524288","32.0000","100.0000","0.0000","0.0000","0.0000","4095.0000","n/a","n/a","n/a","32.1095","n/a","n/a","n/a","n/a","n/a"
"04:13:53.011","lblkseqreadrun","10","999977.0000","639.0000","319.5000","524288","100.0000","49.4618","49.4618","0.0000","218.9770","29.5929","524288","32.0000","100.0000","0.0000","0.0000","0.0000","4095.0000","n/a","n/a","n/a","31.8423","n/a","n/a","n/a","n/a","n/a"
"04:13:54.009","lblkseqreadrun","11","999977.0000","730.0000","365.0000","524288","100.0000","43.6418","43.6418","0.0000","203.2900","29.0606","524288","32.0000","100.0000","0.0000","0.0000","0.0000","4095.0000","n/a","n/a","n/a","31.9877","n/a","n/a","n/a","n/a","n/a"
"04:13:55.010","lblkseqreadrun","12","999977.0000","678.0000","339.0000","524288","100.0000","48.0306","48.0306","0.0000","375.5030","39.1472","524288","32.0000","100.0000","0.0000","0.0000","0.0000","4095.0000","n/a","n/a","n/a","31.9868","n/a","n/a","n/a","n/a","n/a"
