"date","Run","Interval","reqrate","rate","MB/sec","bytes/io","read%","resp","read_resp","write_resp","resp_max","resp_std","xfersize","threads","rdpct","rhpct","whpct","seekpct","lunsize","version","compratio","dedupratio","queue_depth","cpu_used","cpu_user","cpu_kernel","cpu_wait","cpu_idle"
"09:30:04.084","max4kwritecurverun","1","999977.0000","1852.0000","7.2344","4096","100.0000","164.9023","164.9023","0.0000","579.9030","71.9068","4096","512.0000","100.0000","0.0000","0.0000","80.0000","6143.0000","n/a","n/a","n/a","361.9910","n/a","n/a","n/a","n/a","n/a"
"09:30:05.021","max4kwritecurverun","2","999977.0000","2344.0000","9.1563","4096","100.0000","212.1541","212.1541","0.0000","451.6100","46.4660","4096","512.0000","100.0000","0.0000","0.0000","80.0000","6143.0000","n/a","n/a","n/a","495.5838","n/a","n/a","n/a","n/a","n/a"
"09:30:06.018","max4kwritecurverun","3","999977.0000","2390.0000","9.3359","4096","100.0000","211.4301","211.4301","0.0000","475.3200","39.2448","4096","512.0000","100.0000","0.0000","0.0000","80.0000","6143.0000","n/a","n/a","n/a","508.5766","n/a","n/a","n/a","n/a","n/a"
"09:30:07.012","max4kwritecurverun","4","999977.0000","2372.0000","9.2656","4096","100.0000","214.5369","214.5369","0.0000","465.9930","45.8419","4096","512.0000","100.0000","0.0000","0.0000","80.0000","6143.0000","n/a","n/a","n/a","511.9409","n/a","n/a","n/a","n/a","n/a"
"09:30:08.016","max4kwritecurverun","5","999977.0000","2459.0000","9.6055","4096","100.0000","210.2536","210.2536","0.0000","434.3000","40.9566","4096","512.0000","100.0000","0.0000","0.0000","80.0000","6143.0000","n/a","n/a","n/a","511.8490","n/a","n/a","n/a","n/a","n/a"
"09:30:09.011","max4kwritecurverun","6","999977.0000","2401.0000","9.3789","4096","100.0000","214.0145","214.0145","0.0000","483.7900","38.8562","4096","512.0000","100.0000","0.0000","0.0000","80.0000","6143.0000","n/a","n/a","n/a","512.1578","n/a","n/a","n/a","n/a","n/a"
"09:30:10.012","max4kwritecurverun","7","999977.0000","2460.0000","9.6094","4096","100.0000","206.9395","206.9395","0.0000","455.7360","47.3667","4096","512.0000","100.0000","0.0000","0.0000","80.0000","6143.0000","n/a","n/a","n/a","511.8595","n/a","n/a","n/a","n/a","n/a"
"09:30:11.016","max4kwritecurverun","8","999977.0000","2395.0000","9.3555","4096","100.0000","213.3036","213.3036","0.0000","440.5950","44.7288","4096","512.0000","100.0000","0.0000","0.0000","80.0000","6143.0000","n/a","n/a","n/a","513.8304","n/a","n/a","n/a","n/a","n/a"
"09:30:12.013","max4kwritecurverun","9","999977.0000","2459.0000","9.6055","4096","100.0000","210.0636","210.0636","0.0000","479.1310","36.9224","4096","512.0000","100.0000","0.0000","0.0000","80.0000","6143.0000","n/a","n/a","n/a","510.5582","n/a","n/a","n/a","n/a","n/a"
"09:30:13.015","max4kwritecurverun","10","999977.0000","2446.0000","9.5547","4096","100.0000","207.5459","207.5459","0.0000","409.2610","36.4879","4096","512.0000","100.0000","0.0000","0.0000","80.0000","6143.0000","n/a","n/a","n/a","511.6457","n/a","n/a","n/a","n/a","n/a"
"09:30:14.013","max4kwritecurverun","11","999977.0000","2470.0000","9.6484","4096","100.0000","208.9589","208.9589","0.0000","458.0590","45.9367","4096","512.0000","100.0000","0.0000","0.0000","80.0000","6143.0000","n/a","n/a","n/a","513.4669","n/a","n/a","n/a","n/a","n/a"
"09:30:15.009","max4kwritecurverun","12","999977.0000","2463.0000","9.6211","4096","100.0000","207.0586","207.0586","0.0000","533.4440","41.8358","4096","512.0000","100.0000","0.0000","0.0000","80.0000","6143.0000","n/a","n/a","n/a","510.5580","n/a","n/a","n/a","n/a","n/a"
"09:30:16.010","max4kwritecurverun","13","999977.0000","2503.0000","9.7773","4096","100.0000","205.0021","205.0021","0.0000","395.6290","37.9465","4096","512.0000","100.0000","0.0000","0.0000","80.0000","6143.0000","n/a","n/a","n/a","511.7750","n/a","n/a","n/a","n/a","n/a"
"09:30:17.011","max4kwritecurverun","14","999977.0000","2451.0000","9.5742","4096","100.0000","208.0577","208.0577","0.0000","446.9200","47.4162","4096","512.0000","100.0000","0.0000","0.0000","80.0000","6143.0000","n/a","n/a","n/a","512.2213","n/a","n/a","n/a","n/a","n/a"
